,0
127,0.6909503592920879
128,0.7900904530590235
129,0.6136358574628389
130,0.8772215000251359
131,0.39850457769950975
132,0.8868851132325671
133,0.37118366388838775
134,0.8636035007378866
135,0.4358322287292687
136,0.9097652393815444
137,0.30374205979996677
138,0.7824864373612288
139,0.6297452270157541
140,0.8627148514465326
141,0.43822036519844326
142,0.9108781238780093
143,0.30036291907840296
144,0.7775366329080837
145,0.6400016443579613
146,0.8524782964351476
147,0.465308487006052
148,0.9205470460269057
149,0.27061867368876147
150,0.7303215664168793
151,0.7287223113601178
152,0.7314385858585157
153,0.7268138696104987
154,0.7346552336435535
155,0.7212666088976505
156,0.7438520248116565
157,0.7049839029824446
158,0.7695319182169098
159,0.6562044167305583
160,0.8347206667173046
161,0.5104596785075955
162,0.9245952019644157
163,0.25795998353454913
164,0.7082415325887959
165,0.7645512171887571
166,0.6660468178906042
167,0.8229852807930969
168,0.5390178810467162
169,0.91936713834691
170,0.2742854521164776
171,0.7364958886328271
172,0.718057870241147
173,0.7490678313358119
174,0.6954712969565996
175,0.7836265966445881
176,0.6273570286004901
177,0.8649866928843997
178,0.432103441864043
179,0.9079432123551753
180,0.3092546413253594
181,0.7903799701331061
182,0.6130140498983366
183,0.8777429507446323
184,0.39704797370213185
185,0.8857832570403034
186,0.37433373077328835
187,0.8665695584809667
188,0.4278190075417558
189,0.9057226460126486
190,0.3159397976962316
191,0.7996508151332147
192,0.592774739263
193,0.8931535366923249
194,0.35309209736937197
195,0.8451468521352787
196,0.48423250670609974
197,0.9240801287743393
198,0.2595773642013372
199,0.7111287379238072
200,0.7600712272839913
201,0.6747429399342945
202,0.8120201482895424
203,0.5647806801270764
204,0.9094728148844117
205,0.3046284513213544
206,0.7837708444775582
207,0.627054198950626
208,0.8652717529573547
209,0.4313332220184066
210,0.9075540323260184
211,0.31042892971877023
212,0.7920323944559876
213,0.6094531981767191
214,0.8806739904128852
215,0.3888230581855832
216,0.8792668441525372
217,0.3927796454283278
218,0.8824640435924421
219,0.3837686448279986
220,0.8750140066770562
221,0.4046486307452771
222,0.8913600306106232
223,0.3582981078296727
224,0.850706122894791
225,0.469919296847184
226,0.9216520598019791
227,0.2671752997195686
228,0.724432838075511
229,0.7386306344154745
230,0.7143050551783322
231,0.7550713703025445
232,0.6842728053923344
233,0.7993610728135038
234,0.593416907910608
235,0.8927111408707576
236,0.3543784513931554
237,0.8465391489509743
238,0.4806692875040376
239,0.9236173971512743
240,0.2610287130738842
241,0.7137030788920413
242,0.7560246780666292
243,0.6824700476172519
244,0.8018073223734639
245,0.5879756585985122
246,0.8963630489283847
247,0.34371643374352123
248,0.8346291535971803
249,0.5106863193824885
250,0.9245774695388053
251,0.2580156977320921
252,0.708341310586881
253,0.7643974237208809
254,0.6663478086201156
255,0.822615104298956
256,0.5399021295692428
257,0.9191089342066057
258,0.2750864946923514
259,0.7378314859818373
260,0.7157138818199831
261,0.7528298284035712
262,0.6884851881168569
263,0.7935513352840464
264,0.6061621701459275
265,0.8832994964306565
266,0.381401535333219
267,0.8729572954611247
268,0.41034056632059646
269,0.895256388023468
270,0.3469578345885744
271,0.8383389537428728
272,0.5014489838066593
273,0.9249922316499338
274,0.2567119312376733
275,0.7060003877122203
276,0.7679862089709352
277,0.6592785496651292
278,0.8311322713813201
279,0.5193002497444369
280,0.9236217513312688
281,0.2610150636564061
282,0.7136789407431389
283,0.7560628480466937
284,0.6823977260457987
285,0.8019049572732905
286,0.5877575680631069
287,0.896504854216302
288,0.3433004321567637
289,0.8341474081196492
290,0.5118783856936063
291,0.9244779446272615
292,0.2583283557425574
293,0.7089008205390452
294,0.7635336545590204
295,0.6680350477846375
296,0.8205276240492541
297,0.5448695562189582
298,0.9175508748214409
299,0.2799096876626427
300,0.7457729413364046
301,0.7015039468353533
302,0.774765789816168
303,0.6456639147627805
304,0.8464934885631312
305,0.48078637081839964
306,0.9236340948785862
307,0.2609763685286839
308,0.7136105033135786
309,0.7561710456342428
310,0.6821926629010373
311,0.8021815842646074
312,0.5871392734859283
313,0.8969049639604751
314,0.3421258634590756
315,0.8327803009423931
316,0.5152519038273541
317,0.9241393038896722
318,0.2593916483151418
319,0.7107981980681338
320,0.760587242857543
321,0.6737488687816445
322,0.8133019232092659
323,0.5618150481794886
324,0.9108619293286998
325,0.3004121576047044
326,0.7776093647215654
327,0.6398522502898889
328,0.8526329879287609
329,0.4649049105504073
330,0.9204428383771429
331,0.2709429327322752
332,0.7308715817584234
333,0.7277837571245455
334,0.7330238719638366
335,0.7240895378514316
336,0.7392003523944677
337,0.7132978082331413
338,0.756664966510871
339,0.6812554513741018
340,0.8034419069845313
341,0.5843151336166869
342,0.8986965454998409
343,0.3368519390440252
344,0.8265160277633306
345,0.5305329493705271
346,0.9215506343101264
347,0.2674917320371013
348,0.7249776497169038
349,0.737724711373075
350,0.7159017579295762
351,0.7525297944147992
352,0.6890462008514313
353,0.7927676755914691
354,0.6078622260764428
355,0.8819532386875871
356,0.38521337678743345
357,0.8762489151863883
358,0.40121598913794426
359,0.8888943610326194
360,0.36541635104101344
361,0.8579827933016718
362,0.45083878288975027
363,0.916057746509284
364,0.28451502080758073
365,0.7531950278470377
366,0.6878014281320899
367,0.7945033072887256
368,0.6040908673852091
369,0.8849108379098808
370,0.3768214933801999
371,0.8688601053755888
372,0.42158622385054534
373,0.9022497349269379
374,0.3263220577794702
375,0.8133930978283567
376,0.5616036350641205
377,0.9109584709434807
378,0.3001186000912464
379,0.7771754760909128
380,0.6407428951789707
381,0.8517083185895729
382,0.4673146569491135
383,0.9210471728936896
384,0.2690613293334563
385,0.7276691224458478
386,0.733217051533529
387,0.723756285433827
388,0.7397525614967664
389,0.7123192242462353
390,0.7582060239572643
391,0.6783197020110684
392,0.8073477103363299
393,0.5754883243187572
394,0.9039155976987207
395,0.32135310276203544
396,0.8069155585968182
397,0.5764705075974513
398,0.9033633674308161
399,0.32300257711502794
400,0.8090860754806899
401,0.5715234523925976
402,0.9060722643040222
403,0.31488966980311606
404,0.7982164129212823
405,0.595947792938144
406,0.8909378778121064
407,0.35952003005953626
408,0.8519818987684477
409,0.4666023488756256
410,0.9208730085276859
411,0.26960386956356125
412,0.7285952053956875
413,0.7316536586593828
414,0.726445354989972
415,0.7352732544528225
416,0.7201920342349565
417,0.7456072318200455
418,0.7018052244074694
419,0.7743162101868484
420,0.646577282266282
421,0.8455058711966936
422,0.4833150639838709
423,0.9239699677675095
424,0.25992302579550275
425,0.7117432718902088
426,0.7591097111941477
427,0.6765899829900759
428,0.8096191182579895
429,0.570303205953837
430,0.9067125991606658
431,0.31296398823070964
432,0.7955648621153203
433,0.6017732254461814
434,0.8866761791544389
435,0.37178167015573993
436,0.8641722216002096
437,0.4343007941546411
438,0.90902937309977
439,0.3059713961839537
440,0.7857057333344244
441,0.6229772655774035
442,0.8690433909590876
443,0.4210858096808468
444,0.9019584370952083
445,0.3271888349375167
446,0.8145043145500644
447,0.5590220336787584
448,0.912110678299567
449,0.2966097186764418
450,0.7719398558135583
451,0.6513802448343742
452,0.8402108794533744
453,0.49674926275577785
454,0.9249609010172652
455,0.2568104606443981
456,0.7061777374076376
457,0.7677157402106289
458,0.6598146450408576
459,0.8304993331527194
460,0.5208497059067488
461,0.9233915721253277
462,0.2617364336170006
463,0.71495274985748
464,0.7540426667162183
465,0.686210596904536
466,0.7967047703216887
467,0.5992752332929095
468,0.8885343838021621
469,0.3664518206328546
470,0.8590100700145668
471,0.44811354762410277
472,0.915038845421422
473,0.28764820012763603
474,0.7581548384365798
475,0.6784174937495985
476,0.8072186323192144
477,0.575781834236872
478,0.9037513203188725
479,0.32184402396083867
480,0.807563658345675
481,0.5749970054405922
482,0.904189161947292
483,0.3205351490480792
484,0.805831758909378
485,0.5789276603968656
486,0.9019505703698252
487,0.32721223422367723
488,0.8145342355926986
489,0.5589523941684322
490,0.9121410763206964
491,0.29651701287410626
492,0.7718002936161965
493,0.6516610214435526
494,0.8398960579263836
495,0.4975414782825867
496,0.9249776359825707
497,0.25675783298426297
498,0.7060830182863067
499,0.7678602214238214
500,0.6595283365814911
501,0.8308376263619072
502,0.5200219204379107
503,0.9235167539973186
504,0.2613441686092265
505,0.7142605583297612
506,0.7551419286336103
507,0.6841396061365504
508,0.7995426401719414
509,0.5930145648596445
510,0.8929886756786926
511,0.3535716329167374
512,0.8456673132593184
513,0.48290220161311165
514,0.9239183615741888
515,0.26008492406494466
516,0.7120307984545835
517,0.7586588798748336
518,0.6774536602890168
519,0.8084877342651119
520,0.5728906758895176
521,0.9053417126629665
522,0.31708295510917656
523,0.8012030123471114
524,0.5893239578061956
525,0.8954785530787969
526,0.3463078420023946
527,0.8376012661091448
528,0.5032939249495589
529,0.9249598552161787
530,0.2568137493821843
531,0.7061836557886612
532,0.7677067103168047
533,0.6598325338300114
534,0.8304781761790696
535,0.5209014477566166
536,0.9233835790822065
537,0.2617614763651018
538,0.714996901668177
539,0.7539724294104118
540,0.6863426188676817
541,0.7965227850560755
542,0.5996746803875772
543,0.888240344931647
544,0.36729690789921615
545,0.8598425905834964
546,0.4458992470079852
547,0.914170501545079
548,0.29031234390462174
549,0.7623150214605375
550,0.6704060692097836
551,0.8175585548329406
552,0.5518792877339328
553,0.9150415961656133
554,0.2876397517735098
555,0.7581415624007788
556,0.6784428549167538
557,0.8071851458578859
558,0.5758579588077967
559,0.9037086093164042
560,0.3219716274261153
561,0.8077318246671682
562,0.5746141591219565
563,0.9044010908565364
564,0.3199011035419605
565,0.8049882337300065
566,0.5808340559591285
567,0.900823664969627
568,0.3305594415211701
569,0.8187726194268143
570,0.5490208632839393
571,0.9161087333627203
572,0.28435803147130856
573,0.7529446032135622
574,0.6882704025089944
575,0.7938507454946746
576,0.6055114356772288
577,0.8838091466829211
578,0.3799549940133534
579,0.8716800271893642
580,0.4138596423374999
581,0.8975454034925734
582,0.34024331299912997
583,0.8305678635464724
584,0.520682084084187
585,0.9234173301723582
586,0.2616557286859353
587,0.7148104308275397
588,0.7542689715884412
589,0.6857849733232191
590,0.7972905916429759
591,0.5979877252461067
592,0.8894741010940461
593,0.36374672093484356
594,0.8563096625927727
595,0.4552606700691904
596,0.9175940517221661
597,0.2797762694751799
598,0.7455555815008063
599,0.7018990886570634
600,0.7741760045979549
601,0.6468618184599982
602,0.8451969432309034
603,0.48410456042094957
604,0.9240651395021786
605,0.25962440259829184
606,0.7112124170429561
607,0.7599404650814278
608,0.6749945320690288
609,0.8116945808599841
610,0.5655320065713196
611,0.9091105576245252
612,0.3057256410685552
613,0.7853526518085719
614,0.6237232971915189
615,0.8683624192086187
616,0.4229437740246634
617,0.9030306507422202
618,0.3239952898805193
619,0.8103826654583031
620,0.5685516236370968
621,0.907612497117856
622,0.3102525931153797
623,0.7917849098480808
624,0.6099877956243053
625,0.8802399338107125
626,0.39004509312181235
627,0.8802666982776136
628,0.3899697812698568
629,0.8802053985749284
630,0.39014226310957534
631,0.8803457272876627
632,0.38974737261587
633,0.880024125173116
634,0.3906521578597091
635,0.8807592828512696
636,0.38858276353357146
637,0.8790689378472806
638,0.39333493932953784
639,0.8829034898790166
640,0.3825241945223385
641,0.8739379099712861
642,0.40763062609933354
643,0.8934312254312359
644,0.3522839221660014
645,0.8442658532925582
646,0.4864797823499631
647,0.9243236537443738
648,0.25881291643019183
649,0.7097665256606345
650,0.7621926174353857
651,0.6706436160408115
652,0.8172587983267097
653,0.552583363071881
654,0.9147694627337877
655,0.28847528329904293
656,0.7594519886309455
657,0.6759332627031566
658,0.8104757021761018
659,0.5683379019255492
660,0.9077207452935319
661,0.3099260372719616
662,0.791325988163583
663,0.610977923895894
664,0.8794304315087015
665,0.3923204262869462
666,0.8820989047984076
667,0.3848015797218726
668,0.8758984986720685
669,0.4021911791755143
670,0.8896037079050175
671,0.36337311791064864
672,0.8559324518350073
673,0.45625473200366473
674,0.9179195006533366
675,0.2787701766025634
676,0.7439122513862945
677,0.7048752104075757
678,0.769696748193671
679,0.6558755568509107
680,0.8351003998727485
681,0.509518571418959
682,0.924664768153126
683,0.2577413883509713
684,0.7078498308029748
685,0.7651542569901465
686,0.6648649140000124
687,0.8244323724875435
688,0.5355514520237841
689,0.9203235487583022
690,0.2713140231291403
691,0.7315000787356963
692,0.7267085401178558
693,0.7348319799992331
694,0.7209595823276672
695,0.7443543930170566
696,0.7040764432690836
697,0.7709053796197699
698,0.6534580185843529
699,0.8378673551690082
700,0.5026289061510673
701,0.9249744287540609
702,0.25676791914909064
703,0.7061011729262658
704,0.7678325341181447
705,0.6595832145710556
706,0.8307728312205231
707,0.5201805362675295
708,0.9234931600370333
709,0.2614181105868365
710,0.7143911235629666
711,0.7549348507084125
712,0.6845304210088339
713,0.7990095377725194
714,0.594195196387938
715,0.8921708804165199
716,0.355947402047327
717,0.8482207413854166
718,0.476346566495266
719,0.9229299058087176
720,0.2631820906587283
721,0.717493927916348
722,0.7499766478822182
723,0.6937931994002072
724,0.7860435247050567
725,0.6222626773049383
726,0.8696917996314455
727,0.41931350115547367
728,0.9009118489455855
729,0.3302978506876185
730,0.8184443679194053
731,0.5497947827995185
732,0.9158257745420105
733,0.285229023338187
734,0.7543316820598046
735,0.6856669633523328
736,0.797452781262237
737,0.5976308188016314
738,0.8897324259144553
739,0.36300195390608425
740,0.8555566808558626
741,0.4572439527854205
742,0.9182361055783633
743,0.27779067196538326
744,0.7423051537772951
745,0.7077663860759571
746,0.7652825766226645
747,0.6646130717996286
748,0.8247393853929542
749,0.5348140268260435
750,0.9205155390837755
751,0.27071672113960227
752,0.7304879587295929
753,0.7284386132584623
754,0.7319184598984377
755,0.725991163445846
756,0.7360335779642538
757,0.7188661552715523
758,0.7477611424836005
759,0.6978733402183178
760,0.7801307225541296
761,0.6346490796408146
762,0.8579176138019617
763,0.45101143240214614
764,0.916120444905429
765,0.284321968727319
766,0.7528870512574596
767,0.6883781154333359
768,0.7937006368154037
769,0.6058377629566375
770,0.883553961349638
771,0.38067952731210136
772,0.8723217117508849
773,0.41209320894789664
774,0.896407865521611
775,0.34358497536462135
776,0.8344770582527613
777,0.511062860759542
778,0.9245471685137155
779,0.2581108963158512
780,0.7085117476198528
781,0.7641345490867049
782,0.6668618779214235
783,0.821981320677183
784,0.5414137077994151
785,0.9186541477833274
786,0.27649620681211856
787,0.7401704013933262
788,0.7115772596899037
789,0.7593697337738109
790,0.6760911624477791
791,0.8102700392788226
792,0.5688102600858963
793,0.9074810479955719
794,0.31064902344039247
795,0.792340968400915
796,0.6087860053193365
797,0.8812127386726469
798,0.38730433713269075
799,0.8780088440123217
800,0.3963044612393325
801,0.8852147703921991
802,0.37595544848523577
803,0.8680679121861538
804,0.4237462444700255
805,0.9034858496400271
806,0.3226369258189822
807,0.8086066576931175
808,0.5726191440616872
809,0.9054879016882673
810,0.3166443778624504
811,0.800608648573043
812,0.5906474294914282
813,0.8945972610484073
814,0.3488841058204519
815,0.8405067501473678
816,0.49600406648508893
817,0.9249409203067744
818,0.2568732927206768
819,0.7062907955678029
820,0.7675431983568108
821,0.6601563569481304
822,0.8300947829176815
823,0.5218385068749564
824,0.9232353945846483
825,0.26222566285187504
826,0.7158144489969482
827,0.7526692573353314
828,0.6887855116711646
829,0.7931321131573092
830,0.6070721876729427
831,0.8825815225196416
832,0.383436100918246
833,0.8747275724941771
834,0.4054432117266986
835,0.8919183510283208
836,0.35668002267079496
837,0.848999721163918
838,0.4743370201217778
839,0.9225632224159489
840,0.26432919532736243
841,0.7194993057523207
842,0.7467342026647222
843,0.699752262970994
844,0.7773664237204774
845,0.6403511078722967
846,0.8521157961203701
847,0.4662535246533163
848,0.9207863489861999
849,0.26987373947539667
850,0.7290550456027608
851,0.7308750085104936
852,0.7277779026475342
853,0.7330337401423147
854,0.7240725210345513
855,0.7392285696737161
856,0.7132478583719115
857,0.7567437983292348
858,0.6811057014720657
859,0.8036426821089507
860,0.583864149926226
861,0.8989771761214606
862,0.3360236878563367
863,0.8255135455063264
864,0.532951447260033
865,0.9209825478568363
866,0.2692626692798762
867,0.7280130515849632
868,0.7326371787355779
869,0.7247557893588179
870,0.7380938900538704
871,0.7152518082203574
872,0.753566638514106
873,0.6871046513808299
874,0.7954698428971351
875,0.6019810161718666
876,0.886519527660048
877,0.3722298225285774
878,0.8645966924710083
879,0.4331562318050436
880,0.9084680694179461
881,0.30766919418411104
882,0.7881327861965801
883,0.6178241408188047
884,0.8736346458091487
885,0.40846946036896636
886,0.8940019931649517
887,0.35062098871356795
888,0.8424378706522256
889,0.4911243275497275
890,0.9247085230226554
891,0.25760388074608404
892,0.707603249071373
893,0.7655332966075351
894,0.6641206530531187
895,0.825338321593246
896,0.5333734130606915
897,0.9208789966125177
898,0.26958521977862915
899,0.7285634075054883
900,0.7317074443730763
901,0.7263531428217617
902,0.7354277425184313
903,0.7199229787948982
904,0.7460453685725215
905,0.7010082034348446
906,0.7755040979620157
907,0.6441607204227034
908,0.8481054407426665
909,0.47664362786380954
910,0.9229815755583525
911,0.2630203709312429
912,0.7172104250038069
913,0.7504326356977625
914,0.6929489314166456
915,0.787251626501146
916,0.6197000613680507
917,0.8719860126413942
918,0.4130177036768791
919,0.89700609646752
920,0.34182878966020197
921,0.8324329124126806
922,0.5161069273558453
923,0.924040097497268
924,0.25970298414367754
925,0.7113521734310214
926,0.7597219575081388
927,0.6754146677161201
928,0.8111498690951597
929,0.5667873081596404
930,0.9084959852345202
931,0.3075848111749309
932,0.7880126619048282
933,0.618080214355232
934,0.8734111330179432
935,0.4090872652315471
936,0.8944190362306074
937,0.3494044082779997
938,0.8410875806894322
939,0.4945392705078912
940,0.9248896676036318
941,0.25703445034559863
942,0.7065806442201982
943,0.7671004185042013
944,0.6610322558090579
945,0.8290538665794709
946,0.5243771456896692
947,0.9228012926416912
948,0.2635845476799055
949,0.7181986154458551
950,0.7488406476047939
951,0.6958898287686193
952,0.7830205474445038
953,0.6286276679795896
954,0.8637832152114903
955,0.4353485576224451
956,0.9095347066944562
957,0.3044408988469371
958,0.7834995604379626
959,0.6276235971564833
960,0.8647352045607068
961,0.43278245305001956
962,0.9082826651135006
963,0.30822948186092325
964,0.7889290529788792
965,0.6161240086754938
966,0.8751062940537954
967,0.40439249219654216
968,0.8911790564709635
969,0.35882209938040094
970,0.8512545613935776
971,0.46849486247076016
972,0.9213274773442758
973,0.2681876802884225
974,0.7261732791907684
975,0.7357288967863507
976,0.7193979827135931
977,0.7468987431704619
978,0.6994517392971313
979,0.7778103136579919
980,0.6394392896134182
981,0.8530597326947896
982,0.4637906530530897
983,0.9201488678166095
984,0.2718572368279583
985,0.732418254565235
986,0.7251324932959436
987,0.7374668337107021
988,0.716355160683431
989,0.7518046444488932
990,0.6903993578256761
991,0.7908679127964097
992,0.6119646720302028
993,0.8786164752035258
994,0.39460338940649436
995,0.8838987515589833
996,0.3797004696403798
997,0.8714536850824427
998,0.4144819914030919
999,0.8979406797607908
1000,0.33907989694862295
1001,0.8291874656055566
1002,0.524051766206305
1003,0.9228595964067219
1004,0.2634021183889539
1005,0.717879336943512
1006,0.7493557997723056
1007,0.6949402349436813
1008,0.7843937277603786
1009,0.6257447681590559
1010,0.8664965371383135
1011,0.42801706658281163
1012,0.9058282919976296
1013,0.3156225704328608
1014,0.7992183648249941
1015,0.5937329695603899
1016,0.8924922825443469
1017,0.3550142901295758
1018,0.847222832553466
1019,0.4789143268481266
1020,0.9233549592346099
1021,0.26185114041840873
1022,0.7151549465159538
1023,0.7537208912619532
1024,0.6868151245477885
1025,0.7958704041887188
1026,0.6011046045232554
1027,0.8871780780935257
1028,0.37034460262207386
1029,0.8628010683438567
1030,0.43798892379165794
1031,0.910772117781688
1032,0.3006851888366441
1033,0.7780123423883883
1034,0.6390238086749697
1035,0.8534878082995702
1036,0.4626715667191955
1037,0.919844375854562
1038,0.2728035902341851
1039,0.7340126281412385
1040,0.7223809325205927
1041,0.742022867149705
1042,0.7082722475735542
1043,0.7645038822954425
1044,0.6661394761273631
1045,0.8228713955468638
1046,0.5392900291691962
1047,0.9192882863491698
1048,0.27453013184239333
1049,0.7369043526460684
1050,0.717342412480185
1051,0.7502204202279845
1052,0.6933420428134441
1053,0.78668976157868
1054,0.6208932282420506
1055,0.8709238612512973
1056,0.41593730987138494
1057,0.8988538172748597
1058,0.3363878400475095
1059,0.8259549261280184
1060,0.531887528691649
1061,0.9212377864015753
1062,0.26846729103775313
1063,0.7266526373182329
1064,0.7349257533877515
1065,0.7207965944622304
1066,0.7446207963333611
1067,0.7035944642045594
1068,0.7716323883374561
1069,0.651998628742531
1070,0.839516742383444
1071,0.49849501207293634
1072,0.9249916195419557
1073,0.2567138562806905
1074,0.7060038534144937
1075,0.7679809258000053
1076,0.6592890266072765
1077,0.8311199222092736
1078,0.5193305093296612
1079,0.9236174262135068
1080,0.26102862197050314
1081,0.7137029177859282
1082,0.756024932840189
1083,0.6824695649274538
1084,0.8018079741381872
1085,0.5879742029624324
1086,0.8963639965685616
1087,0.34371365422953004
1088,0.8346259390651385
1089,0.5106942793476646
1090,0.9245768398401663
1091,0.25801767616394994
1092,0.7083448533183486
1093,0.7643919617542965
1094,0.6663584950709442
1095,0.8226019491356034
1096,0.5399335349314655
1097,0.9190996573151465
1098,0.27511526578180895
1099,0.7378793683677701
1100,0.7156296025883176
1101,0.7529643356041356
1102,0.6882334661757257
1103,0.7939022001824463
1104,0.6053995378932939
1105,0.8838964684239564
1106,0.37970695566697266
1107,0.8714594588948416
1108,0.4144661204709406
1109,0.897930635175021
1110,0.339109475480056
1111,0.8292226847428801
1112,0.5239659682475538
1113,0.9228748397540418
1114,0.2633544186410757
1115,0.717795814646198
1116,0.7494904375536161
1117,0.6946917298064292
1118,0.7847519822764273
1119,0.6249903417816874
1120,0.8671964335067988
1121,0.4261170831135824
1122,0.9048028639917126
1123,0.31869817282519597
1124,0.8033796956133867
1125,0.5844548130712567
1126,0.8986093228316667
1127,0.3371092486812164
1128,0.8268264315987681
1129,0.5297825893511383
1130,0.9217180902747035
1131,0.2669692536397109
1132,0.7240776836278365
1133,0.7392200092899379
1134,0.7132630124746915
1135,0.7567198837878125
1136,0.6811511346914966
1137,0.8035817856799381
1138,0.5840009677925065
1139,0.8988921984167124
1140,0.3362745519564439
1141,0.8258177173528664
1142,0.5322184157181805
1143,0.9211593026478588
1144,0.2687119146347262
1145,0.7270715398018436
1146,0.7342225085044731
1147,0.7220173210865265
1148,0.7426207438089802
1149,0.7072001462922356
1150,0.7661519676929618
1151,0.6629035813447092
1152,0.8268109657847506
1153,0.5298199927785029
1154,0.9217098417135532
1155,0.26699499478714067
1156,0.7241220699192951
1157,0.7391464017678353
1158,0.7133932945295393
1159,0.7565142168443685
1160,0.6815416892598651
1161,0.8030576757244959
1162,0.5851773671825252
1163,0.8981558196434571
1164,0.33844619015097327
1165,0.8284313561360788
1166,0.5258915239344799
1167,0.9225196272568961
1168,0.2644655089559663
1169,0.7197369630559237
1170,0.7463479681477506
1171,0.700456910781057
1172,0.7763229996044269
1173,0.6424887195915642
1174,0.8498787697198794
1175,0.47206393204742336
1176,0.9221124315971914
1177,0.2657380518370938
1178,0.7219489566788035
1179,0.7427330443280052
1180,0.7069984760076571
1181,0.7664610344428774
1182,0.6622945133574374
1183,0.8275438164560686
1184,0.5280456787151552
1185,0.9220897276500033
1186,0.2658089687056804
1187,0.7220718751868213
1188,0.7425311043287329
1189,0.7073610547024155
1190,0.7659051540729969
1191,0.6633894614384386
1192,0.8262243703961709
1193,0.5312373425906011
1194,0.9213896451831465
1195,0.2679938376499611
1196,0.7258406203369474
1197,0.7362852525615443
1198,0.7184263338611308
1199,0.7484727657011476
1200,0.6965667534078436
1201,0.7820375923823901
1202,0.6306827469876357
1203,0.8618114726671328
1204,0.4406420955118304
1205,0.9119635649466614
1206,0.29705827827882014
1207,0.77261423306392
1208,0.6500214757445918
1209,0.8417261602170351
1210,0.4929259562662888
1211,0.924814844249438
1212,0.25726968798970506
1213,0.707003383836124
1214,0.766453516597459
1215,0.6623093369235363
1216,0.8275260128455353
1217,0.5280888303651732
1218,0.9220807651522512
1219,0.2658369624474135
1220,0.7221203858233401
1221,0.7424513765462549
1222,0.7075041210400566
1223,0.7656855470801562
1224,0.6638214032690569
1225,0.8257014269745411
1226,0.5324987477269665
1227,0.9210921761658624
1228,0.26892110293602384
1229,0.7274294103272764
1230,0.7336206942772933
1231,0.7230590734599633
1232,0.7409052040645759
1233,0.7102693258220386
1234,0.7614111992878778
1235,0.6721574840814317
1236,0.8153386624965808
1237,0.5570776533590097
1238,0.9129459235020063
1239,0.29405995777337807
1240,0.7680781863284796
1241,0.659096118254882
1242,0.8313471730780458
1243,0.5187734883047939
1244,0.9236959577064182
1245,0.260782421065992
1246,0.7132673147371211
1247,0.7567130941198256
1248,0.6811640330374746
1249,0.8035644945943082
1250,0.5840398112002981
1251,0.8988680474936476
1252,0.33634583854783967
1253,0.8259040671257438
1254,0.5320101944143251
1255,0.9212087855781614
1256,0.26855768812155056
1257,0.7268074882077267
