,0
1010,0.7278227
1011,0.7329582
1012,0.72420275
1013,0.73901254
1014,0.71363014
1015,0.75614005
1016,0.68225145
1017,0.8021023
1018,0.5873165
1019,0.89679056
1020,0.34246182
1021,0.8331724
1022,0.5142858
1023,0.92424494
1024,0.25906006
1025,0.7102074
1026,0.7615075
1027,0.67197114
1028,0.81557596
1029,0.55652374
1030,0.91317874
1031,0.2933483
1032,0.7669918
1033,0.6612469
1034,0.82879794
1035,0.5250001
1036,0.9226875
1037,0.26394063
1038,0.7188211
1039,0.7478341
1040,0.6977396
1041,0.78032655
1042,0.634243
1043,0.85832167
1044,0.44994068
1045,0.91572803
1046,0.28552976
1047,0.7548094
1048,0.68476707
1049,0.7986862
1050,0.5949102
1051,0.89167064
1052,0.3573982
1053,0.8497595
1054,0.47237262
1055,0.9221759
1056,0.26553982
1057,0.7216052
1058,0.7432973
1059,0.7059838
1060,0.7680115
1061,0.6592284
1062,0.8311914
1063,0.51915526
1064,0.9236424
1065,0.26095036
1066,0.7135645
1067,0.7562437
1068,0.6820549
1069,0.80236727
1070,0.5867239
1071,0.8971722
1072,0.34134066
1073,0.83186066
1074,0.51751345
1075,0.92386514
1076,0.26025188
1077,0.7123271
1078,0.7581936
1079,0.6783434
1080,0.8073165
1081,0.5755594
1082,0.90387595
1083,0.3214716
1084,0.80707216
1085,0.5761147
1086,0.9035642
1087,0.32240292
1088,0.80829936
1089,0.57332057
1090,0.90510917
1091,0.3177803
1092,0.8021452
1093,0.58722067
1094,0.8968525
1095,0.34227997
1096,0.83296025
1097,0.51480865
1098,0.9241886
1099,0.25923687
1100,0.71052253
1101,0.76101696
1102,0.6729195
1103,0.8143657
1104,0.5593446
1105,0.9119694
1106,0.29704043
1107,0.77258736
1108,0.6500757
1109,0.84166604
1110,0.49307796
1111,0.9248227
1112,0.25724503
1113,0.70695907
1114,0.7665214
1115,0.6621755
1116,0.8276868
1117,0.52769905
1118,0.9221612
1119,0.26558566
1120,0.7216847
1121,0.74316686
1122,0.70621854
1123,0.7676535
1124,0.65993786
1125,0.83035356
1126,0.5212062
1127,0.92333615
1128,0.26191008
1129,0.71525884
1130,0.7535554
1131,0.68712574
1132,0.7954407
1133,0.60204476
1134,0.8864714
1135,0.3723675
1136,0.86472684
1137,0.43280503
1138,0.9082939
1139,0.30819553
1140,0.7888809
1141,0.616227
1142,0.87501776
1143,0.4046382
1144,0.8913527
1145,0.3583193
1146,0.8507284
1147,0.4698615
1148,0.9216392
1149,0.26721543
1150,0.72450197
1151,0.73851585
1152,0.7145077
1153,0.75474983
1154,0.68487936
1155,0.79853255
1156,0.59524983
1157,0.8914316
1158,0.35809076
1159,0.85048854
1160,0.4704838
1161,0.9217766
1162,0.26678666
1163,0.7237627
1164,0.739742
1165,0.712338
1166,0.7581766
1167,0.6783759
1168,0.80727357
1169,0.57565695
1170,0.9038213
1171,0.32163498
1172,0.8072879
1173,0.5756244
1174,0.9038395
1175,0.32158047
1176,0.8072159
1177,0.57578796
1178,0.90374786
1179,0.32185438
1180,0.8075774
1181,0.57496583
1182,0.9042065
1183,0.32048324
1184,0.8057629
1185,0.5790835
1186,0.9018594
1187,0.32748336
1188,0.8148806
1189,0.55814576
1190,0.91249055
1191,0.29545072
1192,0.77019054
1193,0.65488917
1194,0.8362346
1195,0.50670123
1196,0.9248339
1197,0.2572098
1198,0.7068958
1199,0.7666182
1200,0.6619845
1201,0.8279158
1202,0.5271436
1203,0.92227393
1204,0.2652335
1205,0.72107327
1206,0.74416846
1207,0.7044126
1208,0.77039737
1209,0.6544755
1210,0.83670807
1211,0.50552243
1212,0.9248872
1213,0.2570423
1214,0.70659477
1215,0.7670788
1216,0.661075
1217,0.8290029
1218,0.5245012
1219,0.9227789
1220,0.2636546
1221,0.71832114
1222,0.74864274
1223,0.69625413
1224,0.782492
1225,0.6297336
1226,0.86272603
1227,0.43819037
1228,0.9108645
1229,0.30040443
1230,0.77759796
1231,0.63987565
1232,0.85260874
1233,0.46496817
1234,0.9204592
1235,0.270892
1236,0.7307852
1237,0.7279314
1238,0.7327749
1239,0.7245186
1240,0.7384882
1241,0.7145565
1242,0.75467235
1243,0.6850254
1244,0.79833275
1245,0.595691
1246,0.8911199
1247,0.35899335
1248,0.8514334
1249,0.46802992
1250,0.9212183
1251,0.2685281
1252,0.7267568
1253,0.734751
1254,0.7211003
1255,0.7441243
1256,0.70449233
1257,0.7702767
1258,0.65471685
1259,0.83643204
1260,0.5062099
1261,0.9248573
1262,0.25713617
1263,0.7067635
1264,0.7668208
1265,0.6615847
1266,0.8283945
1267,0.5259812
1268,0.9225024
1269,0.2645194
1270,0.71983093
1271,0.74619514
1272,0.7007354
1273,0.77590966
1274,0.6433333
1275,0.84898555
1276,0.4743736
1277,0.9225702
1278,0.2643073
1279,0.71946114
1280,0.74679625
1281,0.69963896
1282,0.7775339
1283,0.64000726
1284,0.85247254
1285,0.46532348
1286,0.92055094
1287,0.27060655
1288,0.73030096
1289,0.72875744
1290,0.73137915
1291,0.72691566
1292,0.7344844
1293,0.7215632
1294,0.743366
1295,0.7058601
1296,0.76820004
1297,0.65885437
1298,0.83163154
1299,0.51807594
1300,0.92379105
1301,0.26048425
1302,0.71273917
1303,0.7575456
1304,0.67958
1305,0.80567884
1306,0.57927364
1307,0.90174806
1308,0.32781446
1309,0.8153029
1310,0.5571611
1311,0.91291064
1312,0.2941678
1313,0.76824254
1314,0.65876997
1315,0.8317308
1316,0.51783234
1317,0.9238234
1318,0.26038274
1319,0.71255916
1320,0.75782883
1321,0.6790399
1322,0.8063955
1323,0.5776507
1324,0.90269035
1325,0.3250098
1326,0.81170017
1327,0.56551915
1328,0.90911674
1329,0.30570692
1330,0.7853257
1331,0.6237802
1332,0.86831033
1333,0.42308575
1334,0.9031115
1335,0.3237541
1336,0.81006837
1337,0.5692731
1338,0.9072446
1339,0.31136173
1340,0.79333776
1341,0.6066259
1342,0.8829344
1343,0.38243663
1344,0.8738618
1345,0.40784127
1346,0.8935751
1347,0.35186505
1348,0.8438074
1349,0.48764697
1350,0.92443544
1351,0.25846186
1352,0.7091395
1353,0.76316446
1354,0.6687545
1355,0.8196311
1356,0.5469931
1357,0.91682917
1358,0.28213775
1359,0.74938333
1360,0.6948895
1361,0.7844669
1362,0.6255907
1363,0.86663985
1364,0.4276283
1365,0.9056207
1366,0.31624585
1367,0.8000673
1368,0.5918506
1369,0.8937849
1370,0.35125384
1371,0.8431359
1372,0.48935372
1373,0.92458063
1374,0.25800577
1375,0.7083236
1376,0.76442474
1377,0.66629434
1378,0.82268095
1379,0.5397449
1380,0.9191553
1381,0.2749427
1382,0.7375921
1383,0.71613497
1384,0.75215703
1385,0.6897423
1386,0.79179204
1387,0.6099724
1388,0.8802524
1389,0.39000994
1390,0.8802381
1391,0.3900502
1392,0.88027096
1393,0.3899578
1394,0.8801956
1395,0.3901698
1396,0.8803681
1397,0.38968438
1398,0.8799727
1399,0.39079678
1400,0.88087624
1401,0.38825315
1402,0.87879676
1403,0.39409816
1404,0.8835038
1405,0.3808219
1406,0.8724473
1407,0.4117471
1408,0.8961823
1409,0.34424648
1410,0.83524114
1411,0.5091695
1412,0.92468894
1413,0.25766543
1414,0.70771366
1415,0.76536363
1416,0.6644539
1417,0.8249332
1418,0.5343482
1419,0.92063475
1420,0.27034572
1421,0.72985804
1422,0.72951156
1423,0.73010045
1424,0.729099
1425,0.7308005
1426,0.72790515
1427,0.73281914
1428,0.7244424
1429,0.73861474
1430,0.7143332
1431,0.75502676
1432,0.68435705
1433,0.7992462
1434,0.5936714
1435,0.89253503
1436,0.3548901
1437,0.8470895
1438,0.47925678
1439,0.92340803
1440,0.26168486
1441,0.7148618
1442,0.7541873
1443,0.68593866
1444,0.79707927
1445,0.59845245
1446,0.8891364
1447,0.3647197
1448,0.85728717
1449,0.45267975
1450,0.9167149
1451,0.28249013
1452,0.74995095
1453,0.69384074
1454,0.78597534
1455,0.62240696
1456,0.8695612
1457,0.41967073
1458,0.9011247
1459,0.32966617
1460,0.81764966
1461,0.5516652
1462,0.91512364
1463,0.28738773
1464,0.75774527
1465,0.67919934
1466,0.8061842
1467,0.57812965
1468,0.9024143
1469,0.32583204
1470,0.8127625
1471,0.5630646
1472,0.9102846
1473,0.30216628
1474,0.78018874
1475,0.6345288
1476,0.8580374
1477,0.45069408
1478,0.916005
1479,0.28467736
1480,0.75345373
1481,0.6873165
1482,0.7951764
1483,0.60262233
1484,0.8860341
1485,0.37361747
1486,0.8659016
1487,0.4296293
1488,0.9066775
1489,0.31306967
1490,0.7957111
1491,0.6014533
1492,0.88691676
1493,0.3710931
1494,0.86351717
1495,0.4360645
1496,0.9098754
1497,0.303408
1498,0.78200084
1499,0.6307594
1500,0.8617373
1501,0.44084066
1502,0.9120506
1503,0.29679292
1504,0.7722155
1505,0.6508253
1506,0.84083134
1507,0.4951858
1508,0.92491424
1509,0.2569572
1510,0.70644176
1511,0.7673127
1512,0.66061246
1513,0.8295534
1514,0.5231598
1515,0.9230154
1516,0.26291445
1517,0.7170246
1518,0.75073117
1519,0.6923954
1520,0.7880409
1521,0.61802006
1522,0.8734637
1523,0.408942
1524,0.8943213
1525,0.34968957
1526,0.8414051
1527,0.4937375
1528,0.92485493
1529,0.25714365
1530,0.706777
1531,0.76680017
1532,0.6616254
1533,0.8283458
1534,0.5260995
1535,0.9224796
1536,0.26459056
1537,0.71995485
1538,0.7459935
1539,0.7011027
1540,0.77536356
1541,0.64444715
1542,0.8477996
1543,0.47743112
1544,0.9231154
1545,0.26260152
1546,0.7164753
1547,0.75161225
1548,0.69075775
1549,0.7903625
1550,0.61305165
1551,0.87771153
1552,0.39713576
1553,0.88585013
1554,0.37414283
1555,0.8663919
1556,0.42830083
1557,0.9059791
1558,0.3151696
1559,0.79859966
1560,0.5951015
1561,0.8915361
1562,0.35778803
1563,0.8501703
1564,0.47130877
1565,0.9219542
1566,0.26623216
1567,0.72280467
1568,0.7413249
1569,0.7095205
1570,0.7625743
1571,0.6699025
1572,0.81819266
1573,0.55038774
1574,0.91560596
1575,0.28590524
1576,0.7554047
1577,0.6836432
1578,0.80021816
1579,0.59151554
1580,0.89401215
1581,0.3505914
1582,0.84240514
1583,0.49120727
1584,0.924714
1585,0.2575866
1586,0.7075722
1587,0.76558095
1588,0.664027
1589,0.8254521
1590,0.5330995
1591,0.92094636
1592,0.26937538
1593,0.7282055
1594,0.7323124
1595,0.72531456
1596,0.73716336
1597,0.7168881
1598,0.7509503
1599,0.69198865
1600,0.78861934
1601,0.6167858
1602,0.874536
1603,0.40597436
1604,0.8922889
1605,0.3556048
1606,0.8478551
1607,0.4772883
1608,0.9230915
1609,0.26267636
1610,0.71660674
1611,0.7514016
1612,0.6911498
1613,0.7898085
1614,0.6142408
1615,0.8767114
1616,0.39992747
1617,0.8879463
1618,0.36814135
1619,0.8606692
1620,0.44369563
1621,0.9132703
1622,0.29306835
1623,0.76656336
1624,0.6620927
1625,0.8277861
1626,0.52745825
1627,0.9222104
1628,0.26543203
1629,0.72141814
1630,0.7436038
1631,0.7054316
1632,0.7688521
1633,0.6575586
1634,0.83314854
1635,0.51434463
1636,0.9242387
1637,0.2590797
1638,0.7102424
1639,0.7614531
1640,0.6720764
1641,0.8154419
1642,0.5568367
1643,0.91304743
1644,0.29374975
1645,0.7676051
1646,0.6600337
1647,0.83024013
1648,0.52148336
1649,0.92329234
1650,0.26204732
1651,0.7155006
1652,0.75317013
1653,0.6878481
1654,0.7944385
1655,0.60423213
1656,0.8848019
1657,0.3771317
1658,0.86914253
1659,0.42081505
1660,0.90180004
1661,0.3276599
1662,0.8151059
1663,0.5576206
1664,0.9127155
1665,0.2947639
1666,0.76914907
1667,0.6569675
1668,0.8338365
1669,0.5126468
1670,0.9244082
1671,0.25854743
